id,programa_id,nombre,descripcion,created_at,updated_at,deleted_at
2030,204,2022A,CUATRIMESTRAL,2023/04/10 16:42,1900/01/01 00:00,1900/01/01 00:00
2031,204,2022B,CUATRIMESTRAL,2023/04/10 16:42,1900/01/01 00:00,1900/01/01 00:00
2032,204,2022C,CUATRIMESTRAL,2023/04/10 16:42,1900/01/01 00:00,1900/01/01 00:00
2033,204,2023A,CUATRIMESTRAL,2023/04/10 16:42,1900/01/01 00:00,1900/01/01 00:00
2034,857,2021C,CUATRIMESTRAL,2023/04/10 16:43,1900/01/01 00:00,1900/01/01 00:00
2035,857,2022A,CUATRIMESTRAL,2023/04/10 16:43,2023/04/10 16:43,1900/01/01 00:00
2036,857,2022B,CUATRIMESTRAL,2023/04/10 16:43,1900/01/01 00:00,1900/01/01 00:00
2037,857,2022C,CUATRIMESTRAL,2023/04/10 16:43,1900/01/01 00:00,1900/01/01 00:00
2038,857,2023A,CUATRIMESTRAL,2023/04/10 16:43,1900/01/01 00:00,1900/01/01 00:00
2039,221,2019B,CUATRIMESTRAL,2023/04/10 16:45,1900/01/01 00:00,1900/01/01 00:00
2040,221,2019C,CUATRIMESTRAL,2023/04/10 16:45,1900/01/01 00:00,1900/01/01 00:00
2041,221,2020A,CUATRIMESTRAL,2023/04/10 16:45,1900/01/01 00:00,1900/01/01 00:00
2042,221,2020B,CUATRIMESTRAL,2023/04/10 16:45,1900/01/01 00:00,1900/01/01 00:00
2043,221,2020C,CUATRIMESTRAL,2023/04/10 16:45,1900/01/01 00:00,1900/01/01 00:00
2044,221,2021A,CUATRIMESTRAL,2023/04/10 16:45,1900/01/01 00:00,1900/01/01 00:00
2045,221,2021B,CUATRIMESTRAL,2023/04/10 16:46,1900/01/01 00:00,1900/01/01 00:00
2046,221,2021C,CUATRIMESTRAL,2023/04/10 16:46,1900/01/01 00:00,1900/01/01 00:00
2047,221,2022A,CUATRIMESTRAL,2023/04/10 16:46,1900/01/01 00:00,1900/01/01 00:00
2048,221,2022B,CUATRIMESTRAL,2023/04/10 16:46,1900/01/01 00:00,1900/01/01 00:00
2049,221,2022C,CUATRIMESTRAL,2023/04/10 16:46,1900/01/01 00:00,1900/01/01 00:00
2050,221,2023A,CUATRIMESTRAL,2023/04/10 16:46,1900/01/01 00:00,1900/01/01 00:00
2051,900,2019B,CUATRIMESTRAL,2023/04/10 16:53,1900/01/01 00:00,1900/01/01 00:00
2052,900,2019C,CUATRIMESTRAL,2023/04/10 16:53,1900/01/01 00:00,1900/01/01 00:00
2053,900,2020A,CUATRIMESTRAL,2023/04/10 16:53,1900/01/01 00:00,1900/01/01 00:00
2054,900,2020B,CUATRIMESTRAL,2023/04/10 16:53,1900/01/01 00:00,1900/01/01 00:00
2055,900,2020C,CUATRIMESTRAL,2023/04/10 16:53,1900/01/01 00:00,1900/01/01 00:00
2056,900,2021A,CUATRIMESTRAL,2023/04/10 16:53,1900/01/01 00:00,1900/01/01 00:00
2057,900,2021B,CUATRIMESTRAL,2023/04/10 16:53,1900/01/01 00:00,1900/01/01 00:00
2058,900,2021C,CUATRIMESTRAL,2023/04/10 16:54,1900/01/01 00:00,1900/01/01 00:00
2059,900,2022A,CUATRIMESTRAL,2023/04/10 16:54,1900/01/01 00:00,1900/01/01 00:00
2060,900,2022B,CUATRIMESTRAL,2023/04/10 16:54,1900/01/01 00:00,1900/01/01 00:00
2061,900,2022C,CUATRIMESTRAL,2023/04/10 16:54,1900/01/01 00:00,1900/01/01 00:00
2062,900,2023A,CUATRIMESTRAL,2023/04/10 16:54,1900/01/01 00:00,1900/01/01 00:00
2063,906,2020B,CUATRIMESTRAL,2023/04/10 16:57,1900/01/01 00:00,1900/01/01 00:00
2064,906,2020C,CUATRIMESTRAL,2023/04/10 16:57,1900/01/01 00:00,1900/01/01 00:00
2065,906,2021A,CUATRIMESTRAL,2023/04/10 16:57,1900/01/01 00:00,1900/01/01 00:00
2066,906,2021B,CUATRIMESTRAL,2023/04/10 16:57,1900/01/01 00:00,1900/01/01 00:00
2067,906,2021C,CUATRIMESTRAL,2023/04/10 16:57,1900/01/01 00:00,1900/01/01 00:00
2068,906,2022A,CUATRIMESTRAL,2023/04/10 16:57,1900/01/01 00:00,1900/01/01 00:00
2069,906,2022B,CUATRIMESTRAL,2023/04/10 16:57,1900/01/01 00:00,1900/01/01 00:00
2070,906,2022C,CUATRIMESTRAL,2023/04/10 16:58,1900/01/01 00:00,1900/01/01 00:00
2071,906,2023A,CUATRIMESTRAL,2023/04/10 16:58,1900/01/01 00:00,1900/01/01 00:00
2072,915,2020C,CUATRIMESTRAL,2023/04/10 17:01,1900/01/01 00:00,1900/01/01 00:00
2073,915,2021A,CUATRIMESTRAL,2023/04/10 17:01,1900/01/01 00:00,1900/01/01 00:00
2074,915,2021B,CUATRIMESTRAL,2023/04/10 17:01,1900/01/01 00:00,1900/01/01 00:00
2075,915,2021C,CUATRIMESTRAL,2023/04/10 17:01,1900/01/01 00:00,1900/01/01 00:00
2076,915,2022A,CUATRIMESTRAL,2023/04/10 17:02,1900/01/01 00:00,1900/01/01 00:00
2077,915,2022B,CUATRIMESTRAL,2023/04/10 17:02,1900/01/01 00:00,1900/01/01 00:00
2078,915,2022C,CUATRIMESTRAL,2023/04/10 17:02,1900/01/01 00:00,1900/01/01 00:00
2079,573,2020C,CUATRIMESTRAL,2023/04/10 17:07,1900/01/01 00:00,1900/01/01 00:00
2080,573,2021A,CUATRIMESTRAL,2023/04/10 17:07,1900/01/01 00:00,1900/01/01 00:00
2081,573,2021B,CUATRIMESTRAL,2023/04/10 17:07,1900/01/01 00:00,1900/01/01 00:00
2082,573,2021C,CUATRIMESTRAL,2023/04/10 17:07,1900/01/01 00:00,1900/01/01 00:00
2083,573,2022A,CUATRIMESTRAL,2023/04/10 17:07,1900/01/01 00:00,1900/01/01 00:00
2084,573,2022B,CUATRIMESTRAL,2023/04/10 17:07,1900/01/01 00:00,1900/01/01 00:00
2085,573,2022C,CUATRIMESTRAL,2023/04/10 17:07,1900/01/01 00:00,1900/01/01 00:00
2086,573,2023A,CUATRIMESTRAL,2023/04/10 17:07,1900/01/01 00:00,1900/01/01 00:00
2087,542,2019C,CUATRIMESTRAL,2023/04/10 17:08,1900/01/01 00:00,1900/01/01 00:00
2088,542,2020A,CUATRIMESTRAL,2023/04/10 17:08,1900/01/01 00:00,1900/01/01 00:00
2089,542,2020B,CUATRIMESTRAL,2023/04/10 17:08,1900/01/01 00:00,1900/01/01 00:00
2090,542,2020C,CUATRIMESTRAL,2023/04/10 17:09,1900/01/01 00:00,1900/01/01 00:00
2091,542,2021A,CUATRIMESTRAL,2023/04/10 17:09,1900/01/01 00:00,1900/01/01 00:00
2092,542,2021B,CUATRIMESTRAL,2023/04/10 17:09,1900/01/01 00:00,1900/01/01 00:00
2093,542,2021C,CUATRIMESTRAL,2023/04/10 17:09,1900/01/01 00:00,1900/01/01 00:00
2094,542,2022A,CUATRIMESTRAL,2023/04/10 17:09,1900/01/01 00:00,1900/01/01 00:00
2095,542,2022B,CUATRIMESTRAL,2023/04/10 17:09,1900/01/01 00:00,1900/01/01 00:00
2096,542,2022C,CUATRIMESTRAL,2023/04/10 17:09,1900/01/01 00:00,1900/01/01 00:00
2097,542,2023A,CUATRIMESTRAL,2023/04/10 17:09,1900/01/01 00:00,1900/01/01 00:00
2098,574,2020C,CUATRIMESTRAL,2023/04/10 17:10,1900/01/01 00:00,1900/01/01 00:00
2099,574,2023A,CUATRIMESTRAL,2023/04/10 17:11,1900/01/01 00:00,1900/01/01 00:00
2100,243,2018A,CUATRIMESTRAL,2023/04/10 17:15,1900/01/01 00:00,1900/01/01 00:00
2101,243,2018B,CUATRIMESTRAL,2023/04/10 17:15,2023/04/10 17:16,1900/01/01 00:00
2102,243,2018C,CUATRIMESTRAL,2023/04/10 17:16,1900/01/01 00:00,1900/01/01 00:00
2103,243,2019A,CUATRIMESTRAL,2023/04/10 17:16,1900/01/01 00:00,1900/01/01 00:00
2104,243,2019B,CUATRIMESTRAL,2023/04/10 17:16,1900/01/01 00:00,1900/01/01 00:00
2105,243,2019C,CUATRIMESTRAL,2023/04/10 17:16,1900/01/01 00:00,1900/01/01 00:00
2106,243,2020A,CUATRIMESTRAL,2023/04/10 17:16,1900/01/01 00:00,1900/01/01 00:00
2107,243,2020B,CUATRIMESTRAL,2023/04/10 17:16,1900/01/01 00:00,1900/01/01 00:00
2108,243,2020C,CUATRIMESTRAL,2023/04/10 17:16,2023/04/10 17:17,1900/01/01 00:00
2109,243,2021A,CUATRIMESTRAL,2023/04/10 17:17,1900/01/01 00:00,1900/01/01 00:00
2110,243,2021B,CUATRIMESTRAL,2023/04/10 17:17,1900/01/01 00:00,1900/01/01 00:00
2111,243,2021C,CUATRIMESTRAL,2023/04/10 17:17,1900/01/01 00:00,1900/01/01 00:00
2112,243,2022A,CUATRIMESTRAL,2023/04/10 17:17,1900/01/01 00:00,1900/01/01 00:00
2113,243,2022B,CUATRIMESTRAL,2023/04/10 17:17,1900/01/01 00:00,1900/01/01 00:00
2114,243,2022C,CUATRIMESTRAL,2023/04/10 17:17,1900/01/01 00:00,1900/01/01 00:00
2115,243,2023A,CUATRIMESTRAL,2023/04/10 17:18,1900/01/01 00:00,1900/01/01 00:00
2116,799,2021C,CUATRIMESTRAL,2023/04/10 17:18,1900/01/01 00:00,1900/01/01 00:00
2117,799,2022A,CUATRIMESTRAL,2023/04/10 17:18,1900/01/01 00:00,1900/01/01 00:00
2118,799,2022B,CUATRIMESTRAL,2023/04/10 17:18,1900/01/01 00:00,1900/01/01 00:00
2119,799,2022C,CUATRIMESTRAL,2023/04/10 17:19,1900/01/01 00:00,1900/01/01 00:00
2120,799,2023A,CUATRIMESTRAL,2023/04/10 17:19,1900/01/01 00:00,1900/01/01 00:00
2121,572,2020C,CUATRIMESTRAL,2023/04/10 17:20,1900/01/01 00:00,1900/01/01 00:00
2122,572,2021A,CUATRIMESTRAL,2023/04/10 17:20,1900/01/01 00:00,1900/01/01 00:00
2123,572,2021B,CUATRIMESTRAL,2023/04/10 17:20,1900/01/01 00:00,1900/01/01 00:00
2124,572,2021C,CUATRIMESTRAL,2023/04/10 17:20,1900/01/01 00:00,1900/01/01 00:00
2125,572,2022A,CUATRIMESTRAL,2023/04/10 17:21,1900/01/01 00:00,1900/01/01 00:00
2126,572,2022B,CUATRIMESTRAL,2023/04/10 17:21,1900/01/01 00:00,1900/01/01 00:00
2127,572,2022C,CUATRIMESTRAL,2023/04/10 17:21,1900/01/01 00:00,1900/01/01 00:00
2128,572,2023A,CUATRIMESTRAL,2023/04/10 17:21,2023/04/10 17:21,1900/01/01 00:00
2129,556,2020C,CUATRIMESTRAL,2023/04/10 17:22,1900/01/01 00:00,1900/01/01 00:00
2130,556,2021A,CUATRIMESTRAL,2023/04/10 17:22,1900/01/01 00:00,1900/01/01 00:00
2131,556,2021B,CUATRIMESTRAL,2023/04/10 17:23,1900/01/01 00:00,1900/01/01 00:00
2132,556,2021C,CUATRIMESTRAL,2023/04/10 17:23,1900/01/01 00:00,1900/01/01 00:00
2133,556,2022A,CUATRIMESTRAL,2023/04/10 17:23,1900/01/01 00:00,1900/01/01 00:00
2134,556,2022B,CUATRIMESTRAL,2023/04/10 17:23,1900/01/01 00:00,1900/01/01 00:00
2135,556,2022C,CUATRIMESTRAL,2023/04/10 17:23,1900/01/01 00:00,1900/01/01 00:00
2136,556,2023A,CUATRIMESTRAL,2023/04/10 17:23,1900/01/01 00:00,1900/01/01 00:00
2137,1059,2020A,CUATRIMESTRAL,2023/04/10 17:26,1900/01/01 00:00,1900/01/01 00:00
2138,1059,2020B,CUATRIMESTRAL,2023/04/10 17:26,1900/01/01 00:00,1900/01/01 00:00
2139,1059,2020C,CUATRIMESTRAL,2023/04/10 17:26,1900/01/01 00:00,1900/01/01 00:00
2140,1059,2021A,CUATRIMESTRAL,2023/04/10 17:26,1900/01/01 00:00,1900/01/01 00:00
2141,1059,2021B,CUATRIMESTRAL,2023/04/10 17:26,1900/01/01 00:00,1900/01/01 00:00
2142,1059,2021C,CUATRIMESTRAL,2023/04/10 17:27,1900/01/01 00:00,1900/01/01 00:00
2143,1059,2022A,CUATRIMESTRAL,2023/04/10 17:27,1900/01/01 00:00,1900/01/01 00:00
2144,1059,2022B,CUATRIMESTRAL,2023/04/10 17:27,1900/01/01 00:00,1900/01/01 00:00
2145,1059,2022C,CUATRIMESTRAL,2023/04/10 17:27,1900/01/01 00:00,1900/01/01 00:00
2146,1059,2023A,CUATRIMESTRAL,2023/04/10 17:27,1900/01/01 00:00,1900/01/01 00:00
2147,524,2020B,CUATRIMESTRAL,2023/04/10 17:44,1900/01/01 00:00,1900/01/01 00:00
2148,524,2020C,CUATRIMESTRAL,2023/04/10 17:44,1900/01/01 00:00,1900/01/01 00:00
2149,524,2021A,CUATRIMESTRAL,2023/04/10 17:44,1900/01/01 00:00,1900/01/01 00:00
2150,524,2021B,CUATRIMESTRAL,2023/04/10 17:44,1900/01/01 00:00,1900/01/01 00:00
2151,524,2021C,CUATRIMESTRAL,2023/04/10 17:44,1900/01/01 00:00,1900/01/01 00:00
2152,524,2022A,CUATRIMESTRAL,2023/04/10 17:44,1900/01/01 00:00,1900/01/01 00:00
2153,524,2022B,CUATRIMESTRAL,2023/04/10 17:44,1900/01/01 00:00,1900/01/01 00:00
2154,524,2022C,CUATRIMESTRAL,2023/04/10 17:44,1900/01/01 00:00,1900/01/01 00:00
2155,524,2023A,CUATRIMESTRAL,2023/04/10 17:45,1900/01/01 00:00,1900/01/01 00:00
2156,521,2020C,CUATRIMESTRAL,2023/04/10 17:46,1900/01/01 00:00,1900/01/01 00:00
2157,521,2021A,CUATRIMESTRAL,2023/04/10 17:46,1900/01/01 00:00,1900/01/01 00:00
2158,521,2021B,CUATRIMESTRAL,2023/04/10 17:46,1900/01/01 00:00,1900/01/01 00:00
2159,521,2021C,CUATRIMESTRAL,2023/04/10 17:46,1900/01/01 00:00,1900/01/01 00:00
2160,521,2022A,CUATRIMESTRAL,2023/04/10 17:47,1900/01/01 00:00,1900/01/01 00:00
2161,521,2022B,CUATRIMESTRAL,2023/04/10 17:47,1900/01/01 00:00,1900/01/01 00:00
2162,521,2022C,CUATRIMESTRAL,2023/04/10 17:47,1900/01/01 00:00,1900/01/01 00:00
2163,521,2023A,CUATRIMESTRAL,2023/04/10 17:47,1900/01/01 00:00,1900/01/01 00:00
2164,239,2018B,CUATRIMESTRAL,2023/04/10 17:48,1900/01/01 00:00,1900/01/01 00:00
2165,239,2018C,CUATRIMESTRAL,2023/04/10 17:48,1900/01/01 00:00,1900/01/01 00:00
2166,239,2019A,CUATRIMESTRAL,2023/04/10 17:48,1900/01/01 00:00,1900/01/01 00:00
2167,239,2019B,CUATRIMESTRAL,2023/04/10 17:48,1900/01/01 00:00,1900/01/01 00:00
2168,239,2019C,CUATRIMESTRAL,2023/04/10 17:49,1900/01/01 00:00,1900/01/01 00:00
2169,239,2020A,CUATRIMESTRAL,2023/04/10 17:49,1900/01/01 00:00,1900/01/01 00:00
2170,239,2020B,CUATRIMESTRAL,2023/04/10 17:49,1900/01/01 00:00,1900/01/01 00:00
2171,239,2020C,CUATRIMESTRAL,2023/04/10 17:49,1900/01/01 00:00,1900/01/01 00:00
2172,239,2021A,CUATRIMESTRAL,2023/04/10 17:49,1900/01/01 00:00,1900/01/01 00:00
2173,239,2021B,CUATRIMESTRAL,2023/04/10 17:49,1900/01/01 00:00,1900/01/01 00:00
2174,239,2021C,CUATRIMESTRAL,2023/04/10 17:49,1900/01/01 00:00,1900/01/01 00:00
2175,239,2022A,CUATRIMESTRAL,2023/04/10 17:49,1900/01/01 00:00,1900/01/01 00:00
2176,239,2022B,CUATRIMESTRAL,2023/04/10 17:50,1900/01/01 00:00,1900/01/01 00:00
2177,239,2022C,CUATRIMESTRAL,2023/04/10 17:50,1900/01/01 00:00,1900/01/01 00:00
2178,239,2023A,CUATRIMESTRAL,2023/04/10 17:50,1900/01/01 00:00,1900/01/01 00:00
2179,536,2020A,CUATRIMESTRAL,2023/04/10 17:54,1900/01/01 00:00,1900/01/01 00:00
2180,536,2020B,CUATRIMESTRAL,2023/04/10 17:54,1900/01/01 00:00,1900/01/01 00:00
2181,536,2020C,CUATRIMESTRAL,2023/04/10 17:54,1900/01/01 00:00,1900/01/01 00:00
2182,536,2021A,CUATRIMESTRAL,2023/04/10 17:54,1900/01/01 00:00,1900/01/01 00:00
2183,536,2021B,CUATRIMESTRAL,2023/04/10 17:54,1900/01/01 00:00,1900/01/01 00:00
2184,536,2021C,CUATRIMESTRAL,2023/04/10 17:54,1900/01/01 00:00,1900/01/01 00:00
2185,536,2022A,CUATRIMESTRAL,2023/04/10 17:54,1900/01/01 00:00,1900/01/01 00:00
2186,536,2022B,CUATRIMESTRAL,2023/04/10 17:54,1900/01/01 00:00,1900/01/01 00:00
2187,536,2023A,CUATRIMESTRAL,2023/04/10 17:55,1900/01/01 00:00,1900/01/01 00:00
2188,333,2023A,SEMESTRAL,2023/04/11 18:59,1900/01/01 00:00,1900/01/01 00:00
2189,139,2020B,CUATRIMESTRAL,2023/04/12 13:13,2023/05/19 14:55,1900/01/01 00:00
2190,827,2020A,SEMESTRAL,2023/04/12 16:14,2023/04/12 16:20,1900/01/01 00:00
2191,827,2020A,SEMESTRAL,2023/04/13 09:28,1900/01/01 00:00,1900/01/01 00:00
2192,827,2022A,SEMESTRAL,2023/04/14 09:05,1900/01/01 00:00,1900/01/01 00:00
2193,218,2019A,CUATRIMESTRAL,2023/04/14 12:35,1900/01/01 00:00,1900/01/01 00:00
2194,1486,2019B,SEMESTRAL,2023/04/14 14:10,1900/01/01 00:00,1900/01/01 00:00
2195,1486,2020A,SEMESTRAL,2023/04/14 16:58,1900/01/01 00:00,1900/01/01 00:00
2196,1486,2020B,SEMESTRAL,2023/04/14 16:59,1900/01/01 00:00,1900/01/01 00:00
2197,1486,2021A,SEMESTRAL,2023/04/14 16:59,1900/01/01 00:00,1900/01/01 00:00
2198,1486,2021B,SEMESTRAL,2023/04/14 16:59,1900/01/01 00:00,1900/01/01 00:00
2199,1486,2022A,SEMESTRAL,2023/04/14 16:59,1900/01/01 00:00,1900/01/01 00:00
2200,1486,2022B,SEMESTRAL,2023/04/14 16:59,1900/01/01 00:00,1900/01/01 00:00
2201,1486,2023A,SEMESTRAL,2023/04/14 17:00,1900/01/01 00:00,1900/01/01 00:00
2202,717,2023A,SEMESTRAL,2023/04/15 00:28,1900/01/01 00:00,1900/01/01 00:00
2203,348,2023A,SEMESTRAL,2023/04/15 00:38,1900/01/01 00:00,1900/01/01 00:00
2204,345,2023A,SEMESTRAL,2023/04/15 01:02,1900/01/01 00:00,1900/01/01 00:00
2205,17,2020A,CUATRIMESTRAL,2023/04/17 12:27,1900/01/01 00:00,1900/01/01 00:00
2206,819,2020B,SEMESTRAL,2023/04/17 12:58,1900/01/01 00:00,1900/01/01 00:00
2207,819,2021A,SEMESTRAL,2023/04/17 12:58,1900/01/01 00:00,1900/01/01 00:00
2208,819,2021B,SEMESTRAL,2023/04/17 12:58,1900/01/01 00:00,1900/01/01 00:00
2209,819,2022A,SEMESTRAL,2023/04/17 12:59,1900/01/01 00:00,1900/01/01 00:00
2210,819,2022B,SEMESTRAL,2023/04/17 12:59,1900/01/01 00:00,1900/01/01 00:00
2211,17,2020B,CUATRIMESTRAL,2023/04/17 13:05,1900/01/01 00:00,1900/01/01 00:00
2212,1007,EQUIV,ÚNICO 2020A,2023/04/17 17:09,1900/01/01 00:00,1900/01/01 00:00
2213,1007,EQUIV,ÚNICO 2021B,2023/04/17 17:09,1900/01/01 00:00,1900/01/01 00:00
2214,1742,2019B,SEMESTRAL,2023/04/18 09:57,1900/01/01 00:00,1900/01/01 00:00
2215,1742,2020A,SEMESTRAL,2023/04/18 11:02,1900/01/01 00:00,1900/01/01 00:00
2216,290,2020B,CUATRIMESTRAL,2023/04/18 13:40,1900/01/01 00:00,1900/01/01 00:00
2217,290,2020C,CUATRIMESTRAL,2023/04/18 13:51,1900/01/01 00:00,1900/01/01 00:00
2218,722,2023A,SEMESTRAL,2023/04/19 14:04,1900/01/01 00:00,1900/01/01 00:00
2219,728,2023A,Cuatrimestral,2023/04/19 15:49,1900/01/01 00:00,1900/01/01 00:00
2220,1742,2020B,SEMESTRAL,2023/04/21 11:42,1900/01/01 00:00,1900/01/01 00:00
2221,1742,2021A,SEMESTRAL,2023/04/21 12:56,1900/01/01 00:00,1900/01/01 00:00
2222,1742,2021B,SEMESTRAL,2023/04/21 13:55,1900/01/01 00:00,1900/01/01 00:00
2223,1742,2022A,SEMESTRAL,2023/04/21 14:40,1900/01/01 00:00,1900/01/01 00:00
2224,1742,2022B,SEMESTRAL,2023/04/21 16:00,1900/01/01 00:00,1900/01/01 00:00
2225,1742,2023A,SEMESTRAL,2023/04/21 16:27,1900/01/01 00:00,1900/01/01 00:00
2226,248,2022C,CUATRIMESTRAL,2023/04/21 19:21,1900/01/01 00:00,1900/01/01 00:00
2227,781,2023A,SEMESTRAL,2023/04/24 11:38,1900/01/01 00:00,1900/01/01 00:00
2228,104,2022B,SEMESTRE,2023/04/24 12:33,1900/01/01 00:00,1900/01/01 00:00
2229,213,2019A,SEMESTRAL,2023/04/27 13:16,1900/01/01 00:00,1900/01/01 00:00
2230,213,2020A,SEMESTRAL,2023/04/28 09:51,2023/05/17 16:37,1900/01/01 00:00
2231,213,2019B,SEMESTRAL,2023/04/28 15:22,2023/05/17 14:15,1900/01/01 00:00
2232,1742,2017B,SEMESTRAL,2023/05/02 12:47,1900/01/01 00:00,1900/01/01 00:00
2233,785,2023A,SEMESTRAL,2023/05/02 15:30,1900/01/01 00:00,1900/01/01 00:00
2234,1055,2020A,SEMESTRAL,2023/05/04 15:32,1900/01/01 00:00,1900/01/01 00:00
2235,1055,2021B,SEMESTRAL,2023/05/04 15:33,2023/05/04 15:34,1900/01/01 00:00
2236,1055,2022A,SEMESTRAL,2023/05/04 15:34,1900/01/01 00:00,1900/01/01 00:00
2237,1055,2022B,SEMESTRAL,2023/05/04 15:35,1900/01/01 00:00,1900/01/01 00:00
2238,837,2023A,SEMESTRAL,2023/05/05 15:33,1900/01/01 00:00,1900/01/01 00:00
2239,728,2023B,CUATRIMESTRAL,2023/05/08 14:03,1900/01/01 00:00,1900/01/01 00:00
2240,898,2023A,21121221,2023/05/08 16:06,1900/01/01 00:00,1900/01/01 00:00
2241,248,2023A,CUATRIMESTRAL,2023/05/08 21:16,1900/01/01 00:00,1900/01/01 00:00
2242,784,2023A,SEMESTRAL,2023/05/09 12:15,1900/01/01 00:00,1900/01/01 00:00
2243,151,2023B,CUATRIMESTRAL,2023/05/10 10:23,1900/01/01 00:00,1900/01/01 00:00
2244,786,2022A,SEMESTRAL,2023/05/10 13:01,1900/01/01 00:00,1900/01/01 00:00
2245,786,2022B,SEMESTRAL,2023/05/10 13:17,1900/01/01 00:00,1900/01/01 00:00
2246,786,2023A,SEMESTRAL,2023/05/10 13:23,1900/01/01 00:00,1900/01/01 00:00
2247,739,2023A,SEMESTRAL,2023/05/10 16:14,1900/01/01 00:00,1900/01/01 00:00
2248,801,2023A,CUATRIMESTRAL,2023/05/11 10:27,1900/01/01 00:00,1900/01/01 00:00
2249,968,2023A,CUATRIMESTRAL,2023/05/11 11:00,2023/05/11 11:00,1900/01/01 00:00
2250,224,2023A,CUATRIMESTRAL,2023/05/15 13:34,1900/01/01 00:00,1900/01/01 00:00
2251,223,2023A,CUATRIMESTRAL,2023/05/15 14:21,1900/01/01 00:00,1900/01/01 00:00
2252,160,2023B,CUATRIMESTRAL,2023/05/15 14:41,1900/01/01 00:00,1900/01/01 00:00
2253,223,2023B,CUATRIMESTRAL,2023/05/16 08:39,1900/01/01 00:00,1900/01/01 00:00
2254,215,2023B,CUATRIMESTRAL,2023/05/16 08:42,1900/01/01 00:00,1900/01/01 00:00
2255,229,2023B,CUATRIMESTRAL,2023/05/16 09:14,1900/01/01 00:00,1900/01/01 00:00
2256,233,2023B,CUATRIMESTRAL,2023/05/16 09:28,2023/05/16 09:28,1900/01/01 00:00
2257,749,2022C,CUATRIMESTRAL,2023/05/16 12:21,1900/01/01 00:00,1900/01/01 00:00
2258,749,2023A,CUATRIMESTRAL,2023/05/16 12:21,1900/01/01 00:00,1900/01/01 00:00
2259,749,2023B,CUATRIMESTRAL,2023/05/16 12:21,1900/01/01 00:00,1900/01/01 00:00
2260,750,2023A,CUATRIMESTRAL,2023/05/16 13:24,2023/05/25 13:43,1900/01/01 00:00
2261,17,2023B,CUATRIMESTRAL,2023/05/16 15:02,1900/01/01 00:00,1900/01/01 00:00
2262,1233,2021C,CUATRIMESTRAL,2023/05/16 17:20,1900/01/01 00:00,1900/01/01 00:00
2263,751,2022C,CUATRIMESTRAL,2023/05/16 17:56,1900/01/01 00:00,1900/01/01 00:00
2264,752,2022C,CUATRIMESTRAL,2023/05/16 17:59,1900/01/01 00:00,1900/01/01 00:00
2265,753,2022C,CUATRIMESTRAL,2023/05/16 18:00,1900/01/01 00:00,1900/01/01 00:00
2266,754,2022C,CUATRIMESTRAL,2023/05/16 18:02,1900/01/01 00:00,1900/01/01 00:00
2267,16,2019B,SEMESTRAL,2023/05/17 09:45,1900/01/01 00:00,1900/01/01 00:00
2268,666,2023B,CUATRIMESTRAL ,2023/05/17 13:55,1900/01/01 00:00,1900/01/01 00:00
2269,839,2023A,SEMESTRAL,2023/05/17 16:36,2023/05/17 16:43,1900/01/01 00:00
2270,681,2023B,CUATRIMESTRAL,2023/05/17 17:29,1900/01/01 00:00,1900/01/01 00:00
2271,257,2023B,CUATRIMESTRAL,2023/05/18 11:35,1900/01/01 00:00,1900/01/01 00:00
2272,259,2023B,CUATRIMESTRAL,2023/05/18 12:16,1900/01/01 00:00,1900/01/01 00:00
2273,213,2020B,SEMESTRAL,2023/05/18 12:38,1900/01/01 00:00,1900/01/01 00:00
2274,742,2021C,CUATRIMESTRAL,2023/05/18 14:16,1900/01/01 00:00,1900/01/01 00:00
2275,742,2022A,CUATRIMESTRAL,2023/05/18 14:16,1900/01/01 00:00,1900/01/01 00:00
2276,742,2022B,CUATRIMESTRAL,2023/05/18 14:16,1900/01/01 00:00,1900/01/01 00:00
2277,670,2023A,CUATRIMESTRAL,2023/05/18 14:55,2023/05/18 15:17,1900/01/01 00:00
2278,671,2023A,CUATRIMESTRAL,2023/05/18 14:56,1900/01/01 00:00,1900/01/01 00:00
2279,672,2023A,CUATRIMESTRAL,2023/05/18 14:56,1900/01/01 00:00,1900/01/01 00:00
2280,673,2023A,CUATRIMESTRAL,2023/05/18 14:58,1900/01/01 00:00,1900/01/01 00:00
2281,934,2020C,CUATRIMESTRAL,2023/05/18 14:58,1900/01/01 00:00,1900/01/01 00:00
2282,675,2023A,CUATRIMESTRAL,2023/05/18 14:58,1900/01/01 00:00,1900/01/01 00:00
2283,213,2021A,SEMESTRAL,2023/05/18 15:55,1900/01/01 00:00,1900/01/01 00:00
2284,213,2021B,SEMESTRAL,2023/05/18 16:50,1900/01/01 00:00,1900/01/01 00:00
2285,260,2023B,CUATRIMESTRAL,2023/05/18 17:07,1900/01/01 00:00,1900/01/01 00:00
2286,258,2023B,CUATRIMESTRAL,2023/05/18 18:17,1900/01/01 00:00,1900/01/01 00:00
2287,305,2021C,CUATRIMESTRAL,2023/05/18 19:30,1900/01/01 00:00,1900/01/01 00:00
2288,305,2022A,CUATRIMESTRAL,2023/05/18 21:05,1900/01/01 00:00,1900/01/01 00:00
2289,305,2022B,CUATRIMESTRAL,2023/05/18 21:06,1900/01/01 00:00,1900/01/01 00:00
2290,305,2022C,CUATRIMESTRAL,2023/05/18 21:06,1900/01/01 00:00,1900/01/01 00:00
