id,ciclo_escolar_id,turno_id,grado_id,descripcion,grupo,generacion,generacion_fecha_inicio,generacion_fecha_fin,created_at,updated_at,deleted_at
8289,744,4,15,Tercero semestre,B,2018B-2022B,2018/09/03,NULL,2022/10/28 13:47,1900/01/01 00:00,1900/01/01 00:00
8290,783,1,13,Primer semestre,B,2018B-2022B,2018/09/03,2023/02/10,2022/10/28 14:05,1900/01/01 00:00,1900/01/01 00:00
8291,1430,1,13,Primer semestre,A,2020A-2024A,2020/03/02,NULL,2022/10/28 14:34,1900/01/01 00:00,1900/01/01 00:00
8292,1430,1,13,Primer semestre,B,2020A-2024A,2020/03/02,NULL,2022/10/28 14:35,2022/10/29 14:43,1900/01/01 00:00
8293,1251,1,9,Noveno cuatrimestre,A,2019-2022,2019/09/02,2022/08/19,2022/10/28 18:13,1900/01/01 00:00,1900/01/01 00:00
8294,1412,1,14,Segundo semestre,B,2018B-2022B,2018/09/03,2023/02/10,2022/10/29 09:21,1900/01/01 00:00,1900/01/01 00:00
8295,1419,1,15,Tercero semestre,B,2018B-2022B,2018/09/03,2023/02/10,2022/10/29 12:31,1900/01/01 00:00,1900/01/01 00:00
8296,1432,1,9,Noveno cuatrimestre,A,2019-2022,2019/09/02,2022/08/19,2022/10/31 08:36,1900/01/01 00:00,1900/01/01 00:00
8297,1432,1,9,Noveno cuatrimestre,B,2019-2022,2019/09/02,2022/08/19,2022/10/31 09:05,1900/01/01 00:00,1900/01/01 00:00
8298,1421,1,17,Quinto semestre,B,2018B-2022B,2018/09/03,2023/02/10,2022/10/31 09:32,1900/01/01 00:00,1900/01/01 00:00
8299,1413,1,9,Noveno cuatrimestre,A,2020A-2022C,2020/01/02,2022/12/09,2022/10/31 11:10,1900/01/01 00:00,1900/01/01 00:00
8300,1413,2,9,Noveno cuatrimestre,A,2020A-2022C,2020/01/02,2022/12/09,2022/10/31 11:10,1900/01/01 00:00,1900/01/01 00:00
8301,1422,1,18,Sexto semestre,B,2018B-2022B,2018/09/03,2023/02/10,2022/10/31 11:19,1900/01/01 00:00,1900/01/01 00:00
8302,1413,1,8,Octavo cuatrimestre,A,2020B-2023A,2020/05/04,NULL,2022/10/31 11:34,1900/01/01 00:00,1900/01/01 00:00
8303,1413,2,8,Octavo cuatrimestre,A,2020B-2023A,2020/05/04,NULL,2022/10/31 11:34,1900/01/01 00:00,1900/01/01 00:00
8304,1413,1,7,Septimo cuatrimestre,A,2020C-2023B,2020/08/31,NULL,2022/10/31 11:39,1900/01/01 00:00,1900/01/01 00:00
8305,1413,2,7,Septimo cuatrimestre,A,2020C-2023B,2020/08/31,NULL,2022/10/31 11:40,1900/01/01 00:00,1900/01/01 00:00
8306,783,1,13,Primer semestre,C,2018B-2022B,2018/09/03,2023/02/10,2022/10/31 11:55,1900/01/01 00:00,1900/01/01 00:00
8307,1412,1,14,Segundo semestre,C,2018B-2022B,2018/09/03,2023/02/10,2022/10/31 11:55,1900/01/01 00:00,1900/01/01 00:00
8308,1419,1,15,Tercero semestre,C,2018B-2022B,2018/09/03,2023/02/10,2022/10/31 11:57,1900/01/01 00:00,1900/01/01 00:00
8309,1420,1,16,Cuarto semestre,C,2018B-2022B,2018/09/03,2023/02/10,2022/10/31 11:58,1900/01/01 00:00,1900/01/01 00:00
8310,1421,1,17,Quinto semestre,C,2018B-2022B,2018/09/03,2023/02/10,2022/10/31 11:58,1900/01/01 00:00,1900/01/01 00:00
8311,1422,1,18,Sexto semestre,C,2018B-2022B,2018/09/03,2023/02/10,2022/10/31 12:18,1900/01/01 00:00,1900/01/01 00:00
8312,1431,1,14,Segundo semestre,A,2020A-2024A,2020/03/02,NULL,2022/10/31 12:32,1900/01/01 00:00,1900/01/01 00:00
8313,1431,1,14,Segundo semestre,B,2020A-2024A,2020/03/02,NULL,2022/10/31 12:34,1900/01/01 00:00,1900/01/01 00:00
8314,1433,4,16,Cuarto semestre,B,2018B-2022B,2018/09/03,NULL,2022/10/31 13:47,1900/01/01 00:00,1900/01/01 00:00
8315,1433,4,16,Cuarto semestre,A,2018B-2022B,2018/09/03,NULL,2022/10/31 13:47,1900/01/01 00:00,1900/01/01 00:00
8316,1434,1,7,Septimo cuatrimestre,A,2020C-2023B,2020/08/31,NULL,2022/10/31 14:13,1900/01/01 00:00,1900/01/01 00:00
8317,1434,2,7,Septimo cuatrimestre,A,2020C-2023B,2020/08/31,NULL,2022/10/31 14:13,1900/01/01 00:00,1900/01/01 00:00
8318,1434,1,9,Noveno cuatrimestre,A,2020A-2022C,2020/01/02,2022/12/09,2022/10/31 14:22,1900/01/01 00:00,1900/01/01 00:00
8319,1434,2,9,Noveno cuatrimestre,A,2020A-2022C,2020/01/02,2022/12/09,2022/10/31 14:23,1900/01/01 00:00,1900/01/01 00:00
8320,1279,1,1,Primer cuatrimestre,A,2022C-2025C,2022/08/31,2025/12/12,2022/11/01 07:46,1900/01/01 00:00,1900/01/01 00:00
8321,1440,4,1,Primer cuatrimestre,A,2020-2022,2020/08/31,2022/12/09,2022/11/01 08:43,1900/01/01 00:00,1900/01/01 00:00
8322,1441,1,9,Noveno cuatrimestre,A,2020A-2023B,2020/01/02,NULL,2022/11/01 09:53,1900/01/01 00:00,1900/01/01 00:00
8323,1441,1,10,Decimo cuatrimestre,A,2019C-2023A,2019/09/02,NULL,2022/11/01 09:56,1900/01/01 00:00,1900/01/01 00:00
8324,1443,4,2,Segundo cuatrimestre,A,2020-2022,2020/08/31,2022/12/09,2022/11/01 10:30,1900/01/01 00:00,1900/01/01 00:00
8325,833,4,13,Primer semestre,A,2022A - 2024A,2022/03/01,NULL,2022/11/01 11:11,1900/01/01 00:00,1900/01/01 00:00
8326,1220,4,14,Segundo semestre,A,2022A - 2024A,2022/03/01,NULL,2022/11/01 11:16,1900/01/01 00:00,1900/01/01 00:00
8327,1444,4,3,Tercero cuatrimestre,A,2020-2022,2020/08/31,2022/12/09,2022/11/01 12:38,1900/01/01 00:00,1900/01/01 00:00
8328,1445,4,4,Cuarto cuatrimestre,A,2020-2022,2020/08/31,2022/12/09,2022/11/01 12:56,1900/01/01 00:00,1900/01/01 00:00
8329,1340,4,5,Quinto cuatrimestre,A,2020-2022,2020/08/31,2022/12/09,2022/11/01 13:16,1900/01/01 00:00,1900/01/01 00:00
8330,1341,4,6,Sexto cuatrimestre,A,2020-2022,2020/08/31,2022/12/09,2022/11/01 13:25,1900/01/01 00:00,1900/01/01 00:00
8331,1342,4,7,Septimo cuatrimestre,A,2020-2022,2020/08/31,2022/12/09,2022/11/01 13:58,1900/01/01 00:00,1900/01/01 00:00
8332,1442,1,13,Primer semestre,UNICO,2022 B - 2025 A,2022/09/05,NULL,2022/11/01 14:52,2023/05/18 12:07,1900/01/01 00:00
8333,1442,1,15,Tercero semestre,UNICO,2021 B,2021/09/06,NULL,2022/11/01 14:55,1900/01/01 00:00,1900/01/01 00:00
8334,1450,4,1,Primer cuatrimestre,A,2020-2022,2020/08/31,2022/08/19,2022/11/01 16:45,1900/01/01 00:00,1900/01/01 00:00
8335,998,4,2,Segundo cuatrimestre,A,2020-2022,2020/08/31,2022/08/19,2022/11/01 17:12,1900/01/01 00:00,1900/01/01 00:00
8336,1163,4,3,Tercero cuatrimestre,A,2020-2022,2020/08/31,2022/08/19,2022/11/01 17:41,1900/01/01 00:00,1900/01/01 00:00
8337,1228,4,4,Cuarto cuatrimestre,A,2020-2022,2020/08/31,2022/08/19,2022/11/01 17:54,1900/01/01 00:00,1900/01/01 00:00
8338,1293,4,5,Quinto cuatrimestre,A,2020-2022,2020/08/31,2022/08/19,2022/11/01 18:12,1900/01/01 00:00,1900/01/01 00:00
8339,1294,4,6,Sexto cuatrimestre,A,2020-2022,2020/08/31,2022/08/19,2022/11/01 18:31,1900/01/01 00:00,1900/01/01 00:00
8340,1270,4,13,Primer semestre,A,2022B-2025A,2022/09/05,NULL,2022/11/02 09:00,1900/01/01 00:00,1900/01/01 00:00
8341,1450,4,1,Primer cuatrimestre,B,2020-2022,2020/08/31,2022/08/19,2022/11/02 13:18,1900/01/01 00:00,1900/01/01 00:00
8342,998,4,2,Segundo cuatrimestre,B,2020-2022,2020/08/31,2022/08/19,2022/11/02 15:10,1900/01/01 00:00,1900/01/01 00:00
8343,1163,4,3,Tercero cuatrimestre,B,2020-2022,2020/08/31,2022/08/19,2022/11/02 16:35,1900/01/01 00:00,1900/01/01 00:00
8344,1228,4,4,Cuarto cuatrimestre,B,2020-2022,2020/08/31,2022/08/19,2022/11/02 17:31,1900/01/01 00:00,1900/01/01 00:00
8345,1293,4,5,Quinto cuatrimestre,B,2020-2022,2020/08/31,2022/08/19,2022/11/02 22:56,1900/01/01 00:00,1900/01/01 00:00
8346,1294,4,6,Sexto cuatrimestre,B,2020-2022,2020/08/31,2022/08/19,2022/11/02 23:17,1900/01/01 00:00,1900/01/01 00:00
8347,1442,1,17,Quinto semestre,UNICO,2020 B- 2023 A,2020/08/31,NULL,2022/11/03 09:28,1900/01/01 00:00,1900/01/01 00:00
8348,1230,1,13,Primer semestre,A,2022 B - 2024 B,2022/09/05,2025/02/07,2022/11/03 11:35,1900/01/01 00:00,1900/01/01 00:00
8349,1230,2,13,Primer semestre,A,2022 B - 2024 B,2022/09/05,2025/02/07,2022/11/03 11:35,1900/01/01 00:00,1900/01/01 00:00
8350,1230,1,14,Segundo semestre,A,2022 A - 2024  A,2022/03/01,2024/02/09,2022/11/03 11:37,1900/01/01 00:00,1900/01/01 00:00
8351,1230,2,14,Segundo semestre,A,2022 A - 2024  A,2022/03/01,2024/02/09,2022/11/03 11:37,1900/01/01 00:00,1900/01/01 00:00
8352,1230,1,15,Tercero semestre,A,2021 B - 2023 A,2021/09/06,2023/08/11,2022/11/03 11:39,1900/01/01 00:00,1900/01/01 00:00
8353,1230,2,15,Tercero semestre,A,2021 B - 2023 A,2021/09/06,2023/08/11,2022/11/03 11:39,1900/01/01 00:00,1900/01/01 00:00
8354,1230,1,16,Cuarto semestre,A,2021 A - 2022 B,2021/03/01,2023/02/10,2022/11/03 11:40,1900/01/01 00:00,1900/01/01 00:00
8355,1230,2,16,Cuarto semestre,A,2021 A - 2022 B,2021/03/01,2023/02/10,2022/11/03 11:41,1900/01/01 00:00,1900/01/01 00:00
8356,745,4,17,Quinto semestre,A,2018B-2022B,2018/09/03,2023/02/03,2022/11/03 12:15,1900/01/01 00:00,1900/01/01 00:00
8357,1451,4,18,Sexto semestre,A,2018B-2022B,2018/09/03,2023/02/03,2022/11/03 12:43,1900/01/01 00:00,1900/01/01 00:00
8358,1452,1,2,Segundo cuatrimestre,A,2021-2024,2022/01/05,2022/04/29,2022/11/03 13:19,1900/01/01 00:00,1900/01/01 00:00
8359,1433,4,15,Tercero semestre,A,2019A-2023A,2019/03/04,NULL,2022/11/03 15:00,1900/01/01 00:00,1900/01/01 00:00
8360,745,4,16,Cuarto semestre,A,2019A-2023A,2019/03/04,NULL,2022/11/03 18:24,1900/01/01 00:00,1900/01/01 00:00
8361,1453,1,9,Noveno cuatrimestre,NO APLICA,NO APLICA,2019/09/02,2022/08/19,2022/11/04 13:16,2022/11/07 10:37,2022/12/06 13:02
8362,1453,1,9,Noveno cuatrimestre,NO APLICA,NO APLICA,2019/09/02,2022/08/19,2022/11/04 13:55,2022/11/07 10:41,2022/12/06 13:02
8363,1453,1,9,Noveno cuatrimestre,NO APLICA,NO APLICA,2019/09/02,2022/08/19,2022/11/04 15:43,2022/11/07 10:46,2022/12/06 13:02
8364,1453,2,9,Noveno cuatrimestre,NO APLICA,NO APLICA,2019/09/02,2022/08/19,2022/11/04 16:39,2022/11/07 10:50,2022/12/06 13:03
8365,1451,4,17,Quinto semestre,A,2019A-2023A,2019/03/04,NULL,2022/11/04 17:35,1900/01/01 00:00,1900/01/01 00:00
8366,783,1,13,Primer semestre,D,2018B - 2022B,2018/09/03,2023/02/10,2022/11/05 11:50,1900/01/01 00:00,1900/01/01 00:00
8367,1446,4,1,Primer cuatrimestre,Primera generación,2021-C,2021/08/31,2022/08/15,2022/11/07 09:12,1900/01/01 00:00,1900/01/01 00:00
8368,909,2,4,Cuarto cuatrimestre,A,2018C-2021B,2018/08/27,NULL,2022/11/07 09:47,1900/01/01 00:00,1900/01/01 00:00
8369,910,2,5,Quinto cuatrimestre,A,2018C-2021B,2018/08/27,NULL,2022/11/07 09:56,1900/01/01 00:00,1900/01/01 00:00
8370,911,2,6,Sexto cuatrimestre,A,2018C-2021B,2018/08/27,NULL,2022/11/07 10:02,1900/01/01 00:00,1900/01/01 00:00
8371,912,2,7,Septimo cuatrimestre,A,2018C-2021B,2018/08/27,NULL,2022/11/07 10:09,1900/01/01 00:00,1900/01/01 00:00
8372,913,2,8,Octavo cuatrimestre,A,2018C-2021B,2018/08/27,NULL,2022/11/07 10:14,1900/01/01 00:00,1900/01/01 00:00
8373,1412,1,14,Segundo semestre,D,2018B-2022B,2018/09/03,2022/02/19,2022/11/07 10:36,1900/01/01 00:00,1900/01/01 00:00
8374,1432,1,8,Octavo cuatrimestre,A,2020-2022,2020/01/02,2022/12/09,2022/11/07 11:23,2022/11/07 17:12,1900/01/01 00:00
8375,1269,4,13,Primer semestre,A,2022B-2025A,2022/09/05,NULL,2022/11/07 11:30,1900/01/01 00:00,1900/01/01 00:00
8376,1419,1,15,Tercero semestre,D,2018B-2022B,2018/09/03,2022/02/19,2022/11/07 11:34,1900/01/01 00:00,1900/01/01 00:00
8377,1275,4,13,Primer semestre,A,2022B-2025A,2022/09/05,NULL,2022/11/07 11:39,1900/01/01 00:00,1900/01/01 00:00
8378,1432,1,9,Noveno cuatrimestre,C,2019-2022,2019/09/02,2022/08/19,2022/11/07 13:19,1900/01/01 00:00,1900/01/01 00:00
8379,1432,2,9,Noveno cuatrimestre,A,2019-2022,2019/09/02,2022/08/19,2022/11/07 13:56,1900/01/01 00:00,1900/01/01 00:00
8380,1420,1,16,Cuarto semestre,D,2018B-2022B,2018/09/03,2022/02/19,2022/11/07 14:08,2022/11/07 14:09,1900/01/01 00:00
8381,1432,2,9,Noveno cuatrimestre,B,2019-2022,2019/09/02,2022/08/19,2022/11/07 14:29,1900/01/01 00:00,1900/01/01 00:00
8382,1433,4,14,Segundo semestre,A,2019B-2023B,2019/09/02,NULL,2022/11/07 15:27,1900/01/01 00:00,1900/01/01 00:00
8383,1432,2,9,Noveno cuatrimestre,C,2019-2022,2019/09/02,2022/08/19,2022/11/07 16:10,1900/01/01 00:00,1900/01/01 00:00
8384,1251,2,6,Sexto cuatrimestre,C,2020-2023,2020/08/31,2023/08/19,2022/11/07 16:46,1900/01/01 00:00,1900/01/01 00:00
8385,1367,1,2,Segundo cuatrimestre,B,2022B-2025B,2022/05/09,NULL,2022/11/07 17:20,1900/01/01 00:00,1900/01/01 00:00
8386,1432,1,7,Septimo cuatrimestre,B,2020-2023,2020/05/04,2023/04/29,2022/11/07 17:53,1900/01/01 00:00,1900/01/01 00:00
8387,1140,3,3,Tercero cuatrimestre,A,2021C - 2024B,2020/08/30,2024/08/31,2022/11/07 19:24,2022/11/07 21:43,1900/01/01 00:00
8388,996,3,1,Primer cuatrimestre,A,2021C - 2024B,2020/08/30,2024/08/31,2022/11/07 21:48,1900/01/01 00:00,1900/01/01 00:00
8389,962,4,4,Cuarto cuatrimestre,A,2021A-2022C,2021/01/06,2022/12/10,2022/11/08 14:37,1900/01/01 00:00,1900/01/01 00:00
8390,964,4,6,Sexto cuatrimestre,A,2021C-2023B,2021/08/20,2023/08/18,2022/11/08 14:46,1900/01/01 00:00,1900/01/01 00:00
8391,731,NULL,1,Primer cuatrimestre,UNICO,NULL,NULL,NULL,2022/11/08 15:01,1900/01/01 00:00,1900/01/01 00:00
8392,942,NULL,1,Primer cuatrimestre,UNICO,NULL,NULL,NULL,2022/11/08 15:28,1900/01/01 00:00,1900/01/01 00:00
8393,1455,4,3,Tercero cuatrimestre,A,2022C-2024B,2022/08/31,NULL,2022/11/08 15:50,1900/01/01 00:00,1900/01/01 00:00
8394,745,4,15,Tercero semestre,A,2019B-2023B,2019/09/02,NULL,2022/11/08 18:27,1900/01/01 00:00,1900/01/01 00:00
8395,1451,4,16,Cuarto semestre,A,2019B-2023B,2019/09/02,NULL,2022/11/08 20:03,1900/01/01 00:00,1900/01/01 00:00
8396,783,1,13,Primer semestre,I,2018B-2022B,2018/09/03,2022/02/19,2022/11/09 12:06,1900/01/01 00:00,1900/01/01 00:00
8397,1412,1,14,Segundo semestre,I,2018B-2022B,2018/09/03,2022/02/19,2022/11/09 13:19,1900/01/01 00:00,1900/01/01 00:00
8398,1429,1,13,Primer semestre,A,2019B-2023B,2019/09/02,NULL,2022/11/09 14:28,1900/01/01 00:00,1900/01/01 00:00
8399,1419,1,15,Tercero semestre,I,2018B-2022B,2018/09/03,2022/02/19,2022/11/09 15:43,1900/01/01 00:00,1900/01/01 00:00
8400,1419,1,14,Segundo semestre,A,2019A-2023A,2019/03/04,2023/08/11,2022/11/09 18:53,1900/01/01 00:00,1900/01/01 00:00
8401,1419,1,14,Segundo semestre,B,2019A-2023A,2019/03/04,2023/08/11,2022/11/09 19:16,1900/01/01 00:00,1900/01/01 00:00
8402,1419,1,14,Segundo semestre,C,2019A-2023A,2019/03/04,2023/08/11,2022/11/09 19:38,1900/01/01 00:00,1900/01/01 00:00
8403,1419,2,14,Segundo semestre,D,2019A-2023A,2019/03/04,2023/08/11,2022/11/09 20:23,1900/01/01 00:00,1900/01/01 00:00
8404,1140,3,2,Segundo cuatrimestre,A,2021C - 2024B,2020/08/31,2024/08/31,2022/11/09 21:13,1900/01/01 00:00,1900/01/01 00:00
8405,1455,4,6,Sexto cuatrimestre,A,2022C-2024B,2022/08/31,NULL,2022/11/10 07:50,1900/01/01 00:00,1900/01/01 00:00
8406,1196,4,5,Quinto cuatrimestre,A,2022B-2024A,2022/05/05,NULL,2022/11/10 07:51,1900/01/01 00:00,1900/01/01 00:00
8407,783,1,13,Primer semestre,J,2018B-2022B,2018/09/03,2022/02/19,2022/11/10 08:56,1900/01/01 00:00,1900/01/01 00:00
8408,1412,1,14,Segundo semestre,J,2018B-2022B,2018/09/03,2022/02/19,2022/11/10 10:27,1900/01/01 00:00,1900/01/01 00:00
8409,1430,1,14,Segundo semestre,A,2019B-2023B,2019/09/02,NULL,2022/11/10 10:41,1900/01/01 00:00,1900/01/01 00:00
8410,1419,1,15,Tercero semestre,J,2018B-2022B,2018/09/03,2022/02/19,2022/11/10 12:07,1900/01/01 00:00,1900/01/01 00:00
8411,1429,1,13,Primer semestre,B,2019B-2023B,2019/09/02,NULL,2022/11/10 12:12,1900/01/01 00:00,1900/01/01 00:00
8412,1461,1,2,Segundo cuatrimestre,A,2021B- 2024A,2021/05/10,NULL,2022/11/10 13:14,1900/01/01 00:00,1900/01/01 00:00
8413,1430,1,13,Primer semestre,C,2020A-2024A,2020/03/02,NULL,2022/11/10 13:48,2022/11/10 15:51,1900/01/01 00:00
8414,1421,1,17,Quinto semestre,D,2018B-2022B,2018/09/03,2022/02/19,2022/11/10 16:27,1900/01/01 00:00,1900/01/01 00:00
8415,1419,3,14,Segundo semestre,E,2019A-2023A,2019/03/04,2023/08/11,2022/11/10 16:53,1900/01/01 00:00,1900/01/01 00:00
8416,1429,1,13,Primer semestre,C,2019B-2023B,2019/09/02,NULL,2022/11/10 16:59,1900/01/01 00:00,1900/01/01 00:00
8417,1419,3,14,Segundo semestre,F,2019A-2023A,2019/03/04,2023/08/11,2022/11/10 17:20,1900/01/01 00:00,1900/01/01 00:00
8418,1432,1,6,Sexto cuatrimestre,A,2020-2023,2020/08/31,2023/08/19,2022/11/10 17:30,1900/01/01 00:00,1900/01/01 00:00
8419,1419,3,14,Segundo semestre,G,2019A-2023A,2019/03/04,2023/08/11,2022/11/10 17:46,1900/01/01 00:00,1900/01/01 00:00
8420,1429,4,13,Primer semestre,D,2019B-2023B,2019/09/02,NULL,2022/11/11 09:31,1900/01/01 00:00,1900/01/01 00:00
8421,1422,1,18,Sexto semestre,D,2018B-2022B,2018/09/03,2022/02/19,2022/11/11 10:08,1900/01/01 00:00,1900/01/01 00:00
8422,1432,1,6,Sexto cuatrimestre,B,2020-2023,2020/08/31,2023/08/18,2022/11/11 10:15,1900/01/01 00:00,1900/01/01 00:00
8423,783,1,13,Primer semestre,F,2018B-2022B,2018/09/03,2022/02/19,2022/11/11 10:25,1900/01/01 00:00,1900/01/01 00:00
8424,1432,1,6,Sexto cuatrimestre,C,2020-2023,2020/08/31,2023/08/18,2022/11/11 11:16,1900/01/01 00:00,1900/01/01 00:00
8425,1419,4,13,Primer semestre,R,2019A-2023A,2019/03/04,2023/08/11,2022/11/11 11:31,1900/01/01 00:00,1900/01/01 00:00
8426,1412,1,14,Segundo semestre,F,2018B-2022B,2018/09/03,2022/02/19,2022/11/11 11:50,1900/01/01 00:00,1900/01/01 00:00
8427,1432,2,6,Sexto cuatrimestre,A,2020-2023,2020/08/31,2023/08/18,2022/11/11 12:19,1900/01/01 00:00,1900/01/01 00:00
8428,1430,1,13,Primer semestre,D,2020A-2024A,2020/03/02,NULL,2022/11/11 12:48,1900/01/01 00:00,1900/01/01 00:00
8429,1430,1,13,Primer semestre,E,2020A-2024A,2020/03/02,NULL,2022/11/11 13:27,1900/01/01 00:00,1900/01/01 00:00
8430,1461,1,3,Tercero cuatrimestre,A,2021A-2023C,2021/01/06,2022/04/29,2022/11/11 13:27,2023/05/30 17:53,1900/01/01 00:00
8431,1432,2,6,Sexto cuatrimestre,B,2020-2023,2020/08/31,2023/08/18,2022/11/11 13:32,1900/01/01 00:00,1900/01/01 00:00
8432,1139,2,1,Primer cuatrimestre,A,2022B-2025A,2022/05/09,NULL,2022/11/11 14:04,1900/01/01 00:00,1900/01/01 00:00
8433,1466,1,3,Tercero cuatrimestre,A,2021B-2024A,2021/05/10,NULL,2022/11/11 15:05,1900/01/01 00:00,1900/01/01 00:00
8434,1465,1,4,Cuarto cuatrimestre,A,2021B - 2024A,2021/05/10,NULL,2022/11/11 15:09,1900/01/01 00:00,1900/01/01 00:00
8435,1429,2,13,Primer semestre,E,2019B-2023B,2019/09/02,NULL,2022/11/11 15:25,1900/01/01 00:00,1900/01/01 00:00
8436,1432,1,5,Quinto cuatrimestre,A,2021-2023,2021/01/06,2023/12/15,2022/11/11 15:55,1900/01/01 00:00,1900/01/01 00:00
8437,1097,1,1,Primer cuatrimestre,A,2022B - 2025B,2022/05/09,NULL,2022/11/11 16:06,1900/01/01 00:00,1900/01/01 00:00
8438,783,4,13,Primer semestre,R,2018B-2022B,2018/09/03,2022/02/19,2022/11/11 16:26,1900/01/01 00:00,1900/01/01 00:00
8439,1097,2,1,Primer cuatrimestre,A,2022B - 2025B,2022/05/09,NULL,2022/11/11 16:52,1900/01/01 00:00,1900/01/01 00:00
8440,1432,1,4,Cuarto cuatrimestre,A,2021-2024,2021/05/10,2024/04/19,2022/11/11 17:17,1900/01/01 00:00,1900/01/01 00:00
8441,1464,1,4,Cuarto cuatrimestre,A,2021C-2024B,2021/08/30,NULL,2022/11/12 10:58,1900/01/01 00:00,1900/01/01 00:00
8442,1468,4,23,Flexible Cuatrimestral,"D 1 EQ	",2022 A - 2022 C,2022/01/05,2022/12/09,2022/11/13 10:25,1900/01/01 00:00,1900/01/01 00:00
8443,1464,1,7,Septimo cuatrimestre,A,2020C-2023B,2022/08/30,NULL,2022/11/14 09:24,2022/11/14 09:25,1900/01/01 00:00
8444,1464,1,7,Septimo cuatrimestre,B,2020C-2023B,2022/08/30,NULL,2022/11/14 11:05,1900/01/01 00:00,1900/01/01 00:00
8445,1464,2,7,Septimo cuatrimestre,A,2020C-2023B,2022/08/30,NULL,2022/11/14 11:11,1900/01/01 00:00,1900/01/01 00:00
8446,1432,1,3,Tercero cuatrimestre,A,2021-2024,2021/08/30,2024/08/23,2022/11/14 11:38,1900/01/01 00:00,1900/01/01 00:00
8447,1272,1,7,Septimo cuatrimestre,A,2020-2023,2020/08/31,2023/08/31,2022/11/14 12:30,1900/01/01 00:00,1900/01/01 00:00
8448,1464,2,8,Octavo cuatrimestre,A,2020B-2023A,2020/05/04,NULL,2022/11/14 12:32,1900/01/01 00:00,1900/01/01 00:00
8449,1432,1,3,Tercero cuatrimestre,B,2021-2024,2021/08/30,2024/08/23,2022/11/14 12:55,1900/01/01 00:00,1900/01/01 00:00
8450,1272,1,7,Septimo cuatrimestre,B,2020-2023,2020/08/31,2023/08/31,2022/11/14 12:57,1900/01/01 00:00,1900/01/01 00:00
8451,1432,1,3,Tercero cuatrimestre,C,2021-2024,2021/08/30,2024/08/23,2022/11/14 13:32,1900/01/01 00:00,1900/01/01 00:00
8452,1272,2,6,Sexto cuatrimestre,NO APLICA,NO APLICA,2022/05/09,2022/08/19,2022/11/14 17:15,2023/01/24 13:48,2023/01/26 14:38
8453,1429,1,13,Primer semestre,F,2019B-2023B,2019/09/02,NULL,2022/11/14 17:24,1900/01/01 00:00,1900/01/01 00:00
8454,1272,2,7,Septimo cuatrimestre,C,2020-2023,2020/08/31,2023/08/31,2022/11/14 17:26,1900/01/01 00:00,1900/01/01 00:00
8455,1272,2,7,Septimo cuatrimestre,D,2020-2023,2020/08/31,2023/08/19,2022/11/14 17:31,1900/01/01 00:00,1900/01/01 00:00
8456,1432,2,3,Tercero cuatrimestre,A,2021-2024,2021/08/30,2024/08/23,2022/11/14 17:36,1900/01/01 00:00,1900/01/01 00:00
8457,1272,1,6,Sexto cuatrimestre,A,2020-2023,2020/08/31,2023/08/31,2022/11/14 17:41,1900/01/01 00:00,1900/01/01 00:00
8458,1395,1,2,Segundo cuatrimestre,B,2022C-2025C,2022/08/29,NULL,2022/11/14 19:35,1900/01/01 00:00,1900/01/01 00:00
8459,1469,4,1,Primer cuatrimestre,B,2016-2018,2016/08/29,2018/08/17,2022/11/15 00:20,2022/11/15 00:42,1900/01/01 00:00
8460,1470,4,2,Segundo cuatrimestre,B,2016-2018,2016/08/29,2018/08/17,2022/11/15 00:40,2022/11/15 00:44,1900/01/01 00:00
8461,1471,4,3,Tercero cuatrimestre,B,2016-2018,2016/08/29,2018/08/17,2022/11/15 00:56,1900/01/01 00:00,1900/01/01 00:00
8462,1472,4,3,Tercero cuatrimestre,B,2019-2021,2019/05/06,2021/04/30,2022/11/15 01:08,1900/01/01 00:00,1900/01/01 00:00
8463,1473,4,4,Cuarto cuatrimestre,B,2019-2021,2019/05/06,2021/04/30,2022/11/15 01:27,1900/01/01 00:00,1900/01/01 00:00
8464,1450,4,4,Cuarto cuatrimestre,B,eliminar,2020/08/31,2022/08/19,2022/11/15 01:34,2022/11/15 01:37,1900/01/01 00:00
8465,1432,2,3,Tercero cuatrimestre,B,2021-2024,2021/08/30,2024/08/23,2022/11/15 09:29,1900/01/01 00:00,1900/01/01 00:00
8466,1420,1,16,Cuarto semestre,B,2018B-2022B,2018/09/03,2022/02/19,2022/11/15 09:59,1900/01/01 00:00,1900/01/01 00:00
8467,1432,2,3,Tercero cuatrimestre,C,2021-2024,2021/08/30,2024/08/23,2022/11/15 10:44,1900/01/01 00:00,1900/01/01 00:00
8468,1432,1,2,Segundo cuatrimestre,A,2022-2024,2022/01/05,2024/12/13,2022/11/15 11:35,1900/01/01 00:00,1900/01/01 00:00
8469,1474,4,1,Primer cuatrimestre,A,2020A-2022C,2020/01/02,2022/12/09,2022/11/15 11:48,2022/11/16 14:22,1900/01/01 00:00
8470,1475,4,2,Segundo cuatrimestre,A,2020A-2022C,2020/01/02,2022/12/09,2022/11/15 11:59,2022/11/17 09:27,1900/01/01 00:00
8471,1476,4,3,Tercero cuatrimestre,A,2020A-2022C,2020/01/02,2022/12/09,2022/11/15 12:02,2022/11/17 09:28,1900/01/01 00:00
